npseudo,min_partner,min_state,min_country,lambda,spearman_mean,kendall_mean,top1_mean,top3_mean,ndcg_mean
0.5,2,2,5,1,0.31995027485223565,0.2326786382341938,0.18518518518518517,0.8148148148148148,0.705883804240377
1,2,2,3,1,0.3263763106900362,0.23262683818239374,0.2222222222222222,0.8148148148148148,0.7158016295282874
2,2,1,5,0.1,0.31841898116407924,0.23239229905896572,0.1111111111111111,0.8518518518518519,0.711386413257074
2,3,2,3,0.1,0.31611181120985044,0.23168004834671502,0.18518518518518517,0.8148148148148148,0.7114526259909006
1,2,3,1,0.1,0.3088126107733951,0.23165702610147054,0.1111111111111111,0.8518518518518519,0.696413652875951
0.5,1,3,3,0.1,0.3069237951590893,0.23155054821721488,0.18518518518518517,0.8148148148148148,0.7121820519184736
1,2,5,5,0.1,0.31774728539434427,0.23122104233215343,0.14814814814814814,0.8148148148148148,0.707016129664536
0.5,5,2,1,0.1,0.3320315486982154,0.2306498028720251,0.18518518518518517,0.8518518518518519,0.7106616857834693
0.5,2,3,2,1,0.31746528707313026,0.23052893608449163,0.14814814814814814,0.8888888888888888,0.7061538911848952
1,3,2,5,0.1,0.31751262535576263,0.23047425825203602,0.18518518518518517,0.8148148148148148,0.7117189869511449
0.5,3,3,2,0.1,0.3163796261835478,0.23039368039368038,0.18518518518518517,0.8888888888888888,0.7109564354458571
0.5,2,5,5,0.1,0.3154766801825626,0.23030734697401364,0.14814814814814814,0.7777777777777778,0.7045722242349695
0.5,3,1,3,0.1,0.3119435756690659,0.22977351866240756,0.1111111111111111,0.8518518518518519,0.7073709958194229
2,3,3,3,0.1,0.31699255718863567,0.2296310685199574,0.18518518518518517,0.8518518518518519,0.7127118940774214
0.5,1,3,5,0.1,0.3040686256372531,0.2288339232783677,0.18518518518518517,0.8518518518518519,0.7106612438490456
2,1,1,2,0.1,0.3200005150985543,0.22871161760050648,0.18518518518518517,0.8888888888888888,0.7249944046294273
2,2,3,2,0.1,0.31001322569950024,0.228356211689545,0.18518518518518517,0.9259259259259259,0.7177304288302147
2,1,1,3,0.1,0.31324554167691426,0.22780799447466113,0.14814814814814814,0.8518518518518519,0.7204300875129868
0.5,2,2,3,1,0.31322080243648875,0.22773892773892773,0.18518518518518517,0.8148148148148148,0.705785363692058
0.5,3,5,2,0.1,0.3259332896587799,0.22755618866729976,0.2222222222222222,0.8888888888888888,0.734348728997753
0.5,2,3,1,0.1,0.3067924087531931,0.2270353103686437,0.1111111111111111,0.8148148148148148,0.6913560183786951
1,3,3,3,0.1,0.30921435137121417,0.22681516014849348,0.18518518518518517,0.8518518518518519,0.7118129710744198
2,3,2,5,0.1,0.31032906817220546,0.22655328210883766,0.18518518518518517,0.8148148148148148,0.7124348676371208
2,2,2,5,0.1,0.32025871731754085,0.22654033209588764,0.18518518518518517,0.8148148148148148,0.7104151397750483
1,2,5,3,0.1,0.3109885031453659,0.2259403148292037,0.14814814814814814,0.8148148148148148,0.7056307402203981
2,2,2,2,0.1,0.312337952534031,0.22560649227315893,0.2222222222222222,0.9259259259259259,0.7212567802394231
2,2,3,5,0.1,0.3043153288251328,0.22515468071023628,0.14814814814814814,0.8148148148148148,0.7064142167240407
1,3,3,5,0.1,0.30353484569170847,0.22507122507122507,0.14814814814814814,0.8518518518518519,0.702800496333686
2,2,2,1,0.1,0.3082287356797161,0.22481510259288037,0.18518518518518517,0.8148148148148148,0.7062217633454132
0.5,2,5,3,0.1,0.31129154070330545,0.22419494086160754,0.14814814814814814,0.7777777777777778,0.7052350205741689
1,2,3,2,0.1,0.3015814251108369,0.2241819908486575,0.14814814814814814,0.9259259259259259,0.7093050231005834
0.5,2,3,2,0.1,0.3062990023774338,0.22376615154392931,0.14814814814814814,0.8888888888888888,0.7046098546506921
2,2,2,3,0.1,0.3109376462317639,0.22267691156580044,0.14814814814814814,0.8148148148148148,0.7046918174556016
1,3,2,3,0.1,0.30763274488764686,0.2216912716912717,0.14814814814814814,0.7777777777777778,0.701900638531971
2,1,1,5,0.1,0.3039729333846981,0.2207559929782152,0.14814814814814814,0.8518518518518519,0.7182363115492262
1,3,2,2,0.1,0.30844427903251437,0.2206667817778929,0.18518518518518517,0.8888888888888888,0.7145919851497592
1,1,1,5,0.1,0.3006873300990948,0.22042792598348154,0.1111111111111111,0.8148148148148148,0.7072620312646591
1,2,1,5,0.1,0.2964656258773906,0.2202365535698869,0.14814814814814814,0.8148148148148148,0.7099281237864039
1,2,1,2,0.1,0.30494454710140984,0.2201257590146479,0.14814814814814814,0.8888888888888888,0.709947590700329
0.5,1,1,2,0.1,0.3059849010829403,0.22000345333678667,0.14814814814814814,0.8518518518518519,0.7121081579533606
1,3,2,1,0.1,0.3031034325151972,0.21993438660105327,0.14814814814814814,0.8518518518518519,0.6994753596620495
1,1,1,3,0.1,0.29889816066286656,0.2191976747532303,0.1111111111111111,0.8148148148148148,0.7069276628113981
2,1,2,1,0.1,0.30110368933898346,0.21916458027569138,0.18518518518518517,0.8518518518518519,0.7091030291971142
2,1,2,5,0.1,0.3059502226168893,0.21895881895881894,0.18518518518518517,0.8518518518518519,0.7134772458023751
0.5,3,3,5,0.1,0.29394701159407044,0.21883651328095774,0.1111111111111111,0.8148148148148148,0.6940573922187423
2,2,3,3,0.1,0.2986583496387418,0.21798469020691244,0.14814814814814814,0.8148148148148148,0.70328609120938
0.5,3,2,1,0.1,0.30744847019356825,0.21756741201185645,0.1111111111111111,0.8518518518518519,0.6909895203459868
0.5,3,2,2,0.1,0.30481704207194404,0.21737460070793405,0.18518518518518517,0.8518518518518519,0.7119467168867658
0.5,3,2,3,0.1,0.29683450173646253,0.21725805059138392,0.18518518518518517,0.8148148148148148,0.7054759093184276
0.5,3,3,3,0.1,0.3023258876200053,0.2171486949264727,0.14814814814814814,0.8518518518518519,0.7005700971157737
0.5,3,2,5,0.1,0.29909157654255697,0.21700480589369478,0.18518518518518517,0.7407407407407407,0.705503409286043
1,2,1,3,0.1,0.2983549493353415,0.21547958214624882,0.1111111111111111,0.8148148148148148,0.7048691739686654
1,2,3,5,0.1,0.29808785985256575,0.21535152090707646,0.14814814814814814,0.8148148148148148,0.7019622060824161
1,1,1,2,0.1,0.30099236275706864,0.21526087081642636,0.14814814814814814,0.8888888888888888,0.7111887410253488
1,2,2,2,0.1,0.2968591321532498,0.21427954761288096,0.18518518518518517,0.8888888888888888,0.7104508911643985
1,2,2,5,0.1,0.2996353682628193,0.2141241474574808,0.18518518518518517,0.7777777777777778,0.7065261432995572
0.5,1,1,3,0.1,0.2980064597711657,0.2140522029410918,0.1111111111111111,0.8148148148148148,0.7039020265827219
1,2,3,3,0.1,0.2948898233211959,0.21357880802325246,0.14814814814814814,0.8148148148148148,0.700571164193997
0.5,2,1,2,0.1,0.29101033316719593,0.21191257302368413,0.1111111111111111,0.8148148148148148,0.7019882911198877
1,2,2,3,0.1,0.29954410150488586,0.21144781144781144,0.18518518518518517,0.8148148148148148,0.7073293765872544
1,1,2,1,0.1,0.2942027834184697,0.21105931105931106,0.2222222222222222,0.7777777777777778,0.714632148105437
0.5,1,1,5,0.1,0.2903556864341178,0.21091973869751646,0.1111111111111111,0.8148148148148148,0.7017294864563507
2,1,2,2,0.1,0.300294912059618,0.21048663270885493,0.2222222222222222,0.9259259259259259,0.7217524877841688
2,1,2,3,0.1,0.2982053531073139,0.20985208207430428,0.18518518518518517,0.8148148148148148,0.7114033953060717
0.5,2,1,5,0.1,0.28312330371153904,0.2085426918760252,0.1111111111111111,0.8148148148148148,0.6989724294457901
1,2,2,1,0.1,0.2964401974205896,0.20852542519209186,0.2222222222222222,0.7777777777777778,0.7138133287840663
0.5,2,2,5,0.1,0.2905580984012357,0.20796425796425796,0.18518518518518517,0.7407407407407407,0.702113134779136
1,1,2,2,0.1,0.2944076257801748,0.20682897349564014,0.18518518518518517,0.9259259259259259,0.7125509358442196
0.5,1,2,1,0.1,0.29042925121356494,0.20642032864255086,0.18518518518518517,0.7777777777777778,0.7077183300511611
0.5,2,3,3,0.1,0.2853031137344863,0.20511813289591066,0.1111111111111111,0.8148148148148148,0.6918607400773537
0.5,2,3,5,0.1,0.2856270091564209,0.20488359377248266,0.1111111111111111,0.8148148148148148,0.6923018807063402
0.5,1,2,5,0.1,0.29164205438715246,0.2046807102362658,0.18518518518518517,0.8518518518518519,0.7055968317163438
0.5,2,1,3,0.1,0.28526052741739016,0.20381449825894268,0.1111111111111111,0.7777777777777778,0.7007332186329959
0.5,2,2,2,0.1,0.28757712875359936,0.20375694264583155,0.18518518518518517,0.8148148148148148,0.7108448131186456
0.5,2,2,1,0.1,0.28727808139572847,0.20336988114765892,0.18518518518518517,0.7777777777777778,0.7033721744676171
0.5,1,2,2,0.1,0.2900300861085175,0.20315548648881981,0.18518518518518517,0.8888888888888888,0.709504229295424
1,1,2,5,0.1,0.29081318100925946,0.20200581311692423,0.18518518518518517,0.8148148148148148,0.7057055927770938
1,1,2,3,0.1,0.2858670378278222,0.20072376183487295,0.18518518518518517,0.8518518518518519,0.7054224933351
0.5,2,2,3,0.1,0.28456902574549636,0.19888198221531556,0.18518518518518517,0.7777777777777778,0.7020636360098349
0.5,1,2,3,0.1,0.2841700420131793,0.19873089873089872,0.18518518518518517,0.8518518518518519,0.7047272892154356
